nose,left_shoulder,left_elbow,left_wrist,left_pinky,left_index,left_hip,left_knee,left_heel,left_foot_index,right_shoulder,right_elbow,right_wrist,right_pinky,right_index,right_hip,right_knee,right_heel,right_foot_index
"{'x': 0.487505972385406, 'y': 0.214580774307251, 'z': -0.27389469742775}","{'x': 0.577650249004364, 'y': 0.278793007135391, 'z': -0.027378810569644}","{'x': 0.667588651180267, 'y': 0.181898057460785, 'z': -0.083362348377705}","{'x': 0.73820972442627, 'y': 0.032395005226135, 'z': -0.207091122865677}","{'x': 0.747866213321686, 'y': -0.010724723339081, 'z': -0.246889010071754}","{'x': 0.742637097835541, 'y': -0.014884531497955, 'z': -0.260107576847076}","{'x': 0.585334658622742, 'y': 0.653928279876709, 'z': 0.001532396185212}","{'x': 0.614680230617523, 'y': 0.908913731575012, 'z': 0.035196252167225}","{'x': 0.608104348182678, 'y': 1.121633768081665, 'z': 0.302463918924332}","{'x': 0.631134390830994, 'y': 1.200136184692383, 'z': 0.179943278431892}","{'x': 0.429127424955368, 'y': 0.350334227085114, 'z': -0.087910681962967}","{'x': 0.392563760280609, 'y': 0.506583988666534, 'z': -0.097291611135006}","{'x': 0.374522507190704, 'y': 0.645059168338776, 'z': -0.1969995200634}","{'x': 0.368389636278152, 'y': 0.701522171497345, 'z': -0.227558597922325}","{'x': 0.381613850593567, 'y': 0.703981757164001, 'z': -0.267925024032593}","{'x': 0.485270023345947, 'y': 0.662332236766815, 'z': -0.001507966662757}","{'x': 0.497800886631012, 'y': 0.90798807144165, 'z': 0.039478078484535}","{'x': 0.514065861701965, 'y': 1.135168790817261, 'z': 0.245894059538841}","{'x': 0.5158851146698, 'y': 1.21478533744812, 'z': 0.107170008122921}"
"{'x': 0.546258568763733, 'y': 0.314380079507828, 'z': -0.078201040625572}","{'x': 0.602378666400909, 'y': 0.36318626999855, 'z': 0.068729877471924}","{'x': 0.668612480163574, 'y': 0.283154666423798, 'z': 0.014070747420192}","{'x': 0.702486991882324, 'y': 0.135545045137405, 'z': -0.048635669052601}","{'x': 0.714561820030212, 'y': 0.102134048938751, 'z': -0.082360669970512}","{'x': 0.707387804985046, 'y': 0.097649991512299, 'z': -0.08876010030508}","{'x': 0.583171427249908, 'y': 0.633902430534363, 'z': -0.023437913507223}","{'x': 0.572846174240112, 'y': 0.837339878082275, 'z': -0.023485908284783}","{'x': 0.586443781852722, 'y': 1.024528741836548, 'z': 0.067641980946064}","{'x': 0.574536979198456, 'y': 1.098187208175659, 'z': -0.057722862809896}","{'x': 0.487062007188797, 'y': 0.39630538225174, 'z': 0.059226728975773}","{'x': 0.452054738998413, 'y': 0.500563859939575, 'z': 0.056922931224108}","{'x': 0.445449680089951, 'y': 0.618788242340088, 'z': -0.031597185879946}","{'x': 0.439165741205215, 'y': 0.663125514984131, 'z': -0.06245844066143}","{'x': 0.453328341245651, 'y': 0.666029036045074, 'z': -0.091767832636833}","{'x': 0.519885063171387, 'y': 0.644497036933899, 'z': 0.023533904924989}","{'x': 0.537398457527161, 'y': 0.842374265193939, 'z': 0.037052702158689}","{'x': 0.589001297950745, 'y': 1.045424222946167, 'z': 0.105270631611347}","{'x': 0.572096765041351, 'y': 1.1075599193573, 'z': -0.026925602927804}"
"{'x': 0.592769622802734, 'y': 0.286294758319855, 'z': -0.140709966421127}","{'x': 0.666971623897552, 'y': 0.338094413280487, 'z': -0.003595143090934}","{'x': 0.717321932315826, 'y': 0.219285190105438, 'z': -0.101693041622639}","{'x': 0.699826598167419, 'y': 0.056730449199677, 'z': -0.164507523179054}","{'x': 0.697621583938599, 'y': 0.020742475986481, 'z': -0.210580691695213}","{'x': 0.686667263507843, 'y': 0.010192453861237, 'z': -0.198405191302299}","{'x': 0.654891967773438, 'y': 0.677521347999573, 'z': -0.03991624712944}","{'x': 0.639756202697754, 'y': 0.9233158826828, 'z': -0.105151988565922}","{'x': 0.62427693605423, 'y': 1.107850909233093, 'z': 0.152055308222771}","{'x': 0.616044521331787, 'y': 1.205869913101196, 'z': 0.039431996643543}","{'x': 0.540450990200043, 'y': 0.383600562810898, 'z': 0.048010185360909}","{'x': 0.507140517234802, 'y': 0.527455031871796, 'z': 0.057141803205013}","{'x': 0.484416723251343, 'y': 0.6324542760849, 'z': -0.047387573868036}","{'x': 0.472123861312866, 'y': 0.677837014198303, 'z': -0.074989967048168}","{'x': 0.479956597089767, 'y': 0.67790162563324, 'z': -0.110755480825901}","{'x': 0.572570443153381, 'y': 0.674658536911011, 'z': 0.039743300527334}","{'x': 0.531822204589844, 'y': 0.899990320205688, 'z': -0.017917344346642}","{'x': 0.563640952110291, 'y': 1.101685881614685, 'z': 0.217360228300095}","{'x': 0.536339282989502, 'y': 1.184969663619995, 'z': 0.111378088593483}"
"{'x': 0.541720449924469, 'y': 0.167168825864792, 'z': -0.20759505033493}","{'x': 0.628293633460999, 'y': 0.258220821619034, 'z': 0.035424835979939}","{'x': 0.713383138179779, 'y': 0.140153229236603, 'z': -0.077376335859299}","{'x': 0.716505765914917, 'y': -0.058719098567963, 'z': -0.252416700124741}","{'x': 0.715790033340454, 'y': -0.11363011598587, 'z': -0.304315477609634}","{'x': 0.706553339958191, 'y': -0.116083323955536, 'z': -0.296294748783112}","{'x': 0.612869620323181, 'y': 0.684588134288788, 'z': 0.012296468019485}","{'x': 0.637489318847656, 'y': 0.957237303256989, 'z': 0.005774720571935}","{'x': 0.607258319854736, 'y': 1.187816143035889, 'z': 0.400721371173859}","{'x': 0.61698979139328, 'y': 1.28243613243103, 'z': 0.301484644412994}","{'x': 0.454111129045486, 'y': 0.306078881025314, 'z': -0.038727484643459}","{'x': 0.395936489105225, 'y': 0.469634175300598, 'z': -0.114963620901108}","{'x': 0.349968075752258, 'y': 0.603360772132874, 'z': -0.285285919904709}","{'x': 0.329331517219543, 'y': 0.663629472255707, 'z': -0.330893933773041}","{'x': 0.33890038728714, 'y': 0.667005240917206, 'z': -0.366122186183929}","{'x': 0.498822599649429, 'y': 0.688364565372467, 'z': -0.01172636821866}","{'x': 0.503860116004944, 'y': 0.958961427211761, 'z': 0.002742377808318}","{'x': 0.512893319129944, 'y': 1.22049081325531, 'z': 0.268772691488266}","{'x': 0.516930818557739, 'y': 1.311854124069214, 'z': 0.133364096283913}"
"{'x': 0.449598342180252, 'y': 0.265780806541443, 'z': -0.212860509753227}","{'x': 0.522441148757935, 'y': 0.324589341878891, 'z': 0.02172951027751}","{'x': 0.607277631759644, 'y': 0.256446480751038, 'z': -0.015253155492246}","{'x': 0.644887089729309, 'y': 0.097313165664673, 'z': -0.109386645257473}","{'x': 0.653806686401367, 'y': 0.057498574256897, 'z': -0.146415501832962}","{'x': 0.645537972450256, 'y': 0.043749272823334, 'z': -0.146711140871048}","{'x': 0.513357996940613, 'y': 0.669704735279083, 'z': 0.00117100996431}","{'x': 0.544457674026489, 'y': 0.892452716827393, 'z': 0.034719172865152}","{'x': 0.557021260261536, 'y': 1.124277830123901, 'z': 0.24863289296627}","{'x': 0.575969099998474, 'y': 1.201935768127441, 'z': 0.125351190567017}","{'x': 0.36933445930481, 'y': 0.365916639566422, 'z': -0.049815271049738}","{'x': 0.334477722644806, 'y': 0.513733625411987, 'z': -0.019660033285618}","{'x': 0.354828864336014, 'y': 0.644234359264374, 'z': -0.075683735311031}","{'x': 0.353597313165665, 'y': 0.695463120937347, 'z': -0.102660849690437}","{'x': 0.368563681840897, 'y': 0.693349897861481, 'z': -0.129416227340698}","{'x': 0.42463943362236, 'y': 0.684118807315826, 'z': -0.000623614760116}","{'x': 0.431602001190186, 'y': 0.903217852115631, 'z': 0.019918717443943}","{'x': 0.438849985599518, 'y': 1.110888242721558, 'z': 0.249076351523399}","{'x': 0.43999832868576, 'y': 1.193077564239502, 'z': 0.12749457359314}"
"{'x': 0.440204977989197, 'y': 0.26323613524437, 'z': -0.226274818181992}","{'x': 0.518838822841644, 'y': 0.329532831907272, 'z': 0.009081802330911}","{'x': 0.607052266597748, 'y': 0.268816113471985, 'z': -0.054562468081713}","{'x': 0.653112530708313, 'y': 0.110096991062164, 'z': -0.191165670752525}","{'x': 0.664121389389038, 'y': 0.061822474002838, 'z': -0.23530288040638}","{'x': 0.658053874969482, 'y': 0.055039823055267, 'z': -0.237739026546478}","{'x': 0.512549638748169, 'y': 0.679556250572205, 'z': -0.003582565113902}","{'x': 0.545932412147522, 'y': 0.906171560287476, 'z': 0.025740729644895}","{'x': 0.563911259174347, 'y': 1.150105714797974, 'z': 0.228281050920486}","{'x': 0.576751589775085, 'y': 1.225154161453247, 'z': 0.090710550546646}","{'x': 0.363156884908676, 'y': 0.366194248199463, 'z': -0.041916012763977}","{'x': 0.328162133693695, 'y': 0.514786303043365, 'z': -0.011634380556643}","{'x': 0.347811907529831, 'y': 0.648932158946991, 'z': -0.077813312411308}","{'x': 0.344841152429581, 'y': 0.697121620178223, 'z': -0.104539252817631}","{'x': 0.358629047870636, 'y': 0.694460928440094, 'z': -0.136710688471794}","{'x': 0.422469079494476, 'y': 0.692385137081146, 'z': 0.004303556401283}","{'x': 0.436822056770325, 'y': 0.917398512363434, 'z': 0.0423817448318}","{'x': 0.447409123182297, 'y': 1.127260446548462, 'z': 0.290044486522675}","{'x': 0.45138344168663, 'y': 1.210469484329224, 'z': 0.168667167425156}"
"{'x': 0.453971683979034, 'y': 0.269830137491226, 'z': -0.219481036067009}","{'x': 0.515858173370361, 'y': 0.344906330108643, 'z': 0.054171040654182}","{'x': 0.608008801937103, 'y': 0.304107576608658, 'z': 0.031556840986013}","{'x': 0.658686935901642, 'y': 0.141019821166992, 'z': -0.079195708036423}","{'x': 0.674083411693573, 'y': 0.102628707885742, 'z': -0.114745453000069}","{'x': 0.668416857719421, 'y': 0.095656454563141, 'z': -0.122841663658619}","{'x': 0.504128813743591, 'y': 0.685873866081238, 'z': 0.015539213083684}","{'x': 0.535586595535278, 'y': 0.90021014213562, 'z': 0.035365741699934}","{'x': 0.540314316749573, 'y': 1.12931227684021, 'z': 0.272032827138901}","{'x': 0.557509064674377, 'y': 1.202743053436279, 'z': 0.151914447546005}","{'x': 0.364634692668915, 'y': 0.367277055978775, 'z': -0.067272186279297}","{'x': 0.321535229682922, 'y': 0.510847926139832, 'z': -0.063923299312592}","{'x': 0.332838952541351, 'y': 0.648249983787537, 'z': -0.137930065393448}","{'x': 0.328539580106735, 'y': 0.699141323566437, 'z': -0.168401271104813}","{'x': 0.343073189258575, 'y': 0.69475907087326, 'z': -0.196075618267059}","{'x': 0.41334256529808, 'y': 0.700013697147369, 'z': -0.014784793369472}","{'x': 0.425069332122803, 'y': 0.92461633682251, 'z': 0.006435571238399}","{'x': 0.43932718038559, 'y': 1.118664383888245, 'z': 0.276007354259491}","{'x': 0.44469690322876, 'y': 1.198469877243042, 'z': 0.157213777303696}"
"{'x': 0.467813372612, 'y': 0.271414458751678, 'z': -0.197334706783295}","{'x': 0.529813706874847, 'y': 0.341788411140442, 'z': 0.06019351631403}","{'x': 0.617925047874451, 'y': 0.281865268945694, 'z': 0.003784421598539}","{'x': 0.644909620285034, 'y': 0.12521094083786, 'z': -0.134533405303955}","{'x': 0.649563550949097, 'y': 0.082266271114349, 'z': -0.178758665919304}","{'x': 0.644774854183197, 'y': 0.071508407592773, 'z': -0.175615027546883}","{'x': 0.519128918647766, 'y': 0.678072988986969, 'z': 0.010029275901616}","{'x': 0.554664194583893, 'y': 0.896348178386688, 'z': 0.010734807699919}","{'x': 0.560089826583862, 'y': 1.141116619110107, 'z': 0.233057856559753}","{'x': 0.571317136287689, 'y': 1.211097240447998, 'z': 0.115171447396278}","{'x': 0.379213809967041, 'y': 0.372455626726151, 'z': -0.041867535561323}","{'x': 0.342837572097778, 'y': 0.516905307769775, 'z': -0.037545036524534}","{'x': 0.360542088747025, 'y': 0.654139220714569, 'z': -0.11345674097538}","{'x': 0.356709420681, 'y': 0.705804586410522, 'z': -0.146893605589867}","{'x': 0.37164694070816, 'y': 0.703479647636414, 'z': -0.172757178544998}","{'x': 0.427995979785919, 'y': 0.692676544189453, 'z': -0.009225504472852}","{'x': 0.441489160060883, 'y': 0.913700699806213, 'z': 0.00319498963654}","{'x': 0.450654983520508, 'y': 1.10959529876709, 'z': 0.29092937707901}","{'x': 0.457528918981552, 'y': 1.189162492752075, 'z': 0.191619008779526}"
"{'x': 0.465076893568039, 'y': 0.27494877576828, 'z': -0.220914304256439}","{'x': 0.525624752044678, 'y': 0.344161331653595, 'z': 0.000854805461131}","{'x': 0.615046262741089, 'y': 0.289351850748062, 'z': -0.065753266215324}","{'x': 0.612890124320984, 'y': 0.128622233867645, 'z': -0.187012985348701}","{'x': 0.611035943031311, 'y': 0.091963529586792, 'z': -0.231612667441368}","{'x': 0.602892518043518, 'y': 0.087131977081299, 'z': -0.215912461280823}","{'x': 0.515913248062134, 'y': 0.677574813365936, 'z': 0.000111328234198}","{'x': 0.541108727455139, 'y': 0.886829495429993, 'z': 0.041369326412678}","{'x': 0.545093178749084, 'y': 1.112909317016602, 'z': 0.275378704071045}","{'x': 0.560714602470398, 'y': 1.183441638946533, 'z': 0.165755197405815}","{'x': 0.376743823289871, 'y': 0.373709142208099, 'z': -0.053213946521282}","{'x': 0.341151058673859, 'y': 0.515816688537598, 'z': -0.021848285570741}","{'x': 0.355832248926163, 'y': 0.647888600826263, 'z': -0.061689276248217}","{'x': 0.352577477693558, 'y': 0.70004665851593, 'z': -0.083919644355774}","{'x': 0.365943223237991, 'y': 0.698697149753571, 'z': -0.111777074635029}","{'x': 0.426697492599487, 'y': 0.690097570419312, 'z': 0.000415191228967}","{'x': 0.439222067594528, 'y': 0.900954127311707, 'z': 0.022525615990162}","{'x': 0.445524871349335, 'y': 1.101195096969604, 'z': 0.258983790874481}","{'x': 0.451098084449768, 'y': 1.176434993743896, 'z': 0.148943468928337}"
"{'x': 0.480470091104507, 'y': 0.263626575469971, 'z': -0.040777612477541}","{'x': 0.550048410892487, 'y': 0.276386082172394, 'z': -0.221195042133331}","{'x': 0.467365503311157, 'y': 0.194021910429001, 'z': -0.29891973733902}","{'x': 0.438911437988281, 'y': 0.082587003707886, 'z': -0.173696607351303}","{'x': 0.429670989513397, 'y': 0.045103788375854, 'z': -0.191665217280388}","{'x': 0.437461048364639, 'y': 0.041108250617981, 'z': -0.186929315328598}","{'x': 0.563215136528015, 'y': 0.657747507095337, 'z': -0.120765805244446}","{'x': 0.5494544506073, 'y': 0.906588792800903, 'z': -0.167289197444916}","{'x': 0.625218391418457, 'y': 1.160767674446106, 'z': -0.094996862113476}","{'x': 0.555286347866058, 'y': 1.214248180389404, 'z': -0.146813333034515}","{'x': 0.53276515007019, 'y': 0.312021315097809, 'z': 0.150295630097389}","{'x': 0.486469835042953, 'y': 0.34920534491539, 'z': 0.274961590766907}","{'x': 0.470378339290619, 'y': 0.351656585931778, 'z': 0.280811846256256}","{'x': 0.463752925395966, 'y': 0.352910190820694, 'z': 0.282344043254852}","{'x': 0.472995638847351, 'y': 0.352145284414291, 'z': 0.261868178844452}","{'x': 0.547264456748962, 'y': 0.655048072338104, 'z': 0.121044389903545}","{'x': 0.531857013702393, 'y': 0.887427866458893, 'z': 0.121949784457684}","{'x': 0.608855783939362, 'y': 1.128535032272339, 'z': 0.178989693522453}","{'x': 0.549805402755737, 'y': 1.16649341583252, 'z': 0.121462263166904}"
"{'x': 0.54327392578125, 'y': 0.252704441547394, 'z': -0.182987466454506}","{'x': 0.562244117259979, 'y': 0.344040900468826, 'z': 0.136741995811462}","{'x': 0.651734292507172, 'y': 0.282571107149124, 'z': 0.14222663640976}","{'x': 0.655900418758392, 'y': 0.130981355905533, 'z': 0.003614875022322}","{'x': 0.658680319786072, 'y': 0.104559004306793, 'z': -0.033531080931425}","{'x': 0.649354815483093, 'y': 0.095905661582947, 'z': -0.034060847014189}","{'x': 0.555438041687012, 'y': 0.659115791320801, 'z': 0.094236053526402}","{'x': 0.54875248670578, 'y': 0.884381413459778, 'z': 0.127767130732536}","{'x': 0.516509592533112, 'y': 1.104295969009399, 'z': 0.31312295794487}","{'x': 0.565672755241394, 'y': 1.136114120483398, 'z': 0.232473850250244}","{'x': 0.461488872766495, 'y': 0.357442945241928, 'z': -0.195577204227448}","{'x': 0.433468699455261, 'y': 0.496960371732712, 'z': -0.240576162934303}","{'x': 0.502841114997864, 'y': 0.6273472905159, 'z': -0.273733288049698}","{'x': 0.510523915290833, 'y': 0.668811082839966, 'z': -0.314618766307831}","{'x': 0.525224447250366, 'y': 0.65702623128891, 'z': -0.317361086606979}","{'x': 0.504190683364868, 'y': 0.652295827865601, 'z': -0.094236053526402}","{'x': 0.524216532707214, 'y': 0.889364540576935, 'z': -0.059146832674742}","{'x': 0.491260230541229, 'y': 1.105194807052612, 'z': 0.034216661006212}","{'x': 0.540168523788452, 'y': 1.146408677101135, 'z': -0.101091846823692}"
"{'x': 0.503265380859375, 'y': 0.234773993492126, 'z': -0.363799244165421}","{'x': 0.577342331409454, 'y': 0.317613244056702, 'z': -0.1102694272995}","{'x': 0.675822854042053, 'y': 0.239406019449234, 'z': -0.196020275354385}","{'x': 0.640594482421875, 'y': 0.058026015758514, 'z': -0.347111225128174}","{'x': 0.633626341819763, 'y': 0.018934726715088, 'z': -0.397432059049606}","{'x': 0.623926281929016, 'y': 0.008170485496521, 'z': -0.384851843118668}","{'x': 0.552618861198425, 'y': 0.663563311100006, 'z': 0.005487797316164}","{'x': 0.55776172876358, 'y': 0.890779733657837, 'z': 0.022641176357865}","{'x': 0.546129703521729, 'y': 1.079413414001465, 'z': 0.378176629543304}","{'x': 0.573606729507446, 'y': 1.162383913993835, 'z': 0.268549054861069}","{'x': 0.427478939294815, 'y': 0.360949635505676, 'z': -0.159820064902306}","{'x': 0.402949184179306, 'y': 0.519582092761993, 'z': -0.150577455759048}","{'x': 0.387726843357086, 'y': 0.662286579608917, 'z': -0.225031793117523}","{'x': 0.380824089050293, 'y': 0.713301956653595, 'z': -0.249036893248558}","{'x': 0.390666723251343, 'y': 0.711909294128418, 'z': -0.291912317276001}","{'x': 0.457753568887711, 'y': 0.665308058261871, 'z': -0.005547970533371}","{'x': 0.467121720314026, 'y': 0.895882666110992, 'z': 0.017281748354435}","{'x': 0.472938358783722, 'y': 1.07618510723114, 'z': 0.349935352802277}","{'x': 0.474927544593811, 'y': 1.156302213668823, 'z': 0.232605591416359}"
"{'x': 0.499781638383865, 'y': 0.270829111337662, 'z': -0.336767554283142}","{'x': 0.579500794410706, 'y': 0.319174021482468, 'z': -0.13121971487999}","{'x': 0.657745063304901, 'y': 0.219242960214615, 'z': -0.227693557739258}","{'x': 0.62578010559082, 'y': 0.061989486217499, 'z': -0.347458600997925}","{'x': 0.61931574344635, 'y': 0.02200847864151, 'z': -0.399131923913956}","{'x': 0.610076487064362, 'y': 0.016593337059021, 'z': -0.384622663259506}","{'x': 0.57333779335022, 'y': 0.647851169109344, 'z': -0.016784286126494}","{'x': 0.573114514350891, 'y': 0.858708024024963, 'z': 0.002167638856918}","{'x': 0.559668004512787, 'y': 1.005401492118835, 'z': 0.292476117610931}","{'x': 0.573988676071167, 'y': 1.118026733398438, 'z': 0.168129235506058}","{'x': 0.441920757293701, 'y': 0.384059816598892, 'z': -0.121865056455135}","{'x': 0.421923577785492, 'y': 0.521659374237061, 'z': -0.109455816447735}","{'x': 0.417217910289764, 'y': 0.65220582485199, 'z': -0.191929504275322}","{'x': 0.414107501506805, 'y': 0.697166502475739, 'z': -0.217638894915581}","{'x': 0.423761487007141, 'y': 0.695645987987518, 'z': -0.25531205534935}","{'x': 0.491751432418823, 'y': 0.654542028903961, 'z': 0.016847923398018}","{'x': 0.485274016857147, 'y': 0.870380282402039, 'z': 0.045691441744566}","{'x': 0.50958251953125, 'y': 1.052316427230835, 'z': 0.283566921949387}","{'x': 0.499810993671417, 'y': 1.094378352165222, 'z': 0.14483805000782}"
"{'x': 0.456027954816818, 'y': 0.25962033867836, 'z': -0.276849299669266}","{'x': 0.541935980319977, 'y': 0.317632853984833, 'z': -0.068973071873188}","{'x': 0.619633734226227, 'y': 0.234741747379303, 'z': -0.157359778881073}","{'x': 0.595013022422791, 'y': 0.071982085704803, 'z': -0.279720336198807}","{'x': 0.588802576065063, 'y': 0.028202712535858, 'z': -0.33358633518219}","{'x': 0.579334795475006, 'y': 0.023618638515472, 'z': -0.3193678855896}","{'x': 0.529540240764618, 'y': 0.655844390392303, 'z': -0.016004282981157}","{'x': 0.517736315727234, 'y': 0.884986162185669, 'z': 0.022677717730403}","{'x': 0.508280694484711, 'y': 1.086190819740295, 'z': 0.242123514413834}","{'x': 0.503960728645325, 'y': 1.161430597305298, 'z': 0.108688987791538}","{'x': 0.406500369310379, 'y': 0.375743985176086, 'z': -0.050277203321457}","{'x': 0.38536936044693, 'y': 0.520910263061523, 'z': -0.012201877310872}","{'x': 0.39317312836647, 'y': 0.652964532375336, 'z': -0.066443838179111}","{'x': 0.394880533218384, 'y': 0.694907903671265, 'z': -0.094197124242783}","{'x': 0.39956259727478, 'y': 0.693077683448792, 'z': -0.132614240050316}","{'x': 0.445377498865128, 'y': 0.66961270570755, 'z': 0.016739130020142}","{'x': 0.455624461174011, 'y': 0.896996557712555, 'z': 0.044911108911037}","{'x': 0.47683721780777, 'y': 1.084263801574707, 'z': 0.23583459854126}","{'x': 0.475903123617172, 'y': 1.156883239746094, 'z': 0.107800334692001}"
